id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
70_edwin,identical,560x154,560x154,true,\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } },\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } }
200923-1253-268,identical,107x56,107x56,true,- 2 . 1,- 2 . 1
MfrDB1125,identical,265x159,265x159,true,\sum _ { k = 0 } ^ { 1 2 7 } ( k + 2 k ^ { 2 } ),\sum _ { k = 0 } ^ { 1 2 7 } ( k + 2 k ^ { 2 } )
200923-1254-173,identical,255x89,255x89,true,\sqrt { - t - o + h },\sqrt { - t - o + h }
formulaire003-equation022,identical,259x96,259x96,true,q = 2 ^ { n },q = 2 ^ { n }
200923-1254-305,identical,157x80,157x80,true,\int - w d \Delta,\int - w d \Delta
200922-949-119,identical,188x125,188x125,true,- \sum _ { 8 \geq d } \sqrt { x },- \sum _ { 8 \geq d } \sqrt { x }
2009212-952-111,identical,174x130,174x130,true,N ^ { B + E },N ^ { B + E }
formulaire035-equation012,identical,305x99,305x99,true,"2 , 7 \times 1 0 ^ { 4 4 }","2 , 7 \times 1 0 ^ { 4 4 }"
MfrDB1505,identical,342x97,342x97,true,"g ( 2 , 3 , 4 ) = 3 4 ^ { - 3 }","g ( 2 , 3 , 4 ) = 3 4 ^ { - 3 }"
MfrDB1749,identical,95x71,95x71,true,\sqrt [ 5 ] { 5 5 },\sqrt [ 5 ] { 5 5 }
KME2G3_12_sub_81,identical,254x107,254x107,true,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
MfrDB0072,identical,288x79,288x79,true,a + b = b + a,a + b = b + a
200923-1254-336,identical,209x110,209x110,true,\int ^ { v } _ { H } - m d z,\int ^ { v } _ { H } - m d z
200926-131-246,identical,127x66,127x66,true,8 \Delta \sum a,8 \Delta \sum a
200926-131-162,identical,88x58,88x58,true,N B,N B
MfrDB1079,identical,120x68,120x68,true,1 + 1 = 2,1 + 1 = 2
formulaire013-equation042,identical,153x78,153x78,true,"\phi ( r , \theta )","\phi ( r , \theta )"
200924-1331-261,identical,90x85,90x85,true,\log \phi,\log \phi
200922-947-84,identical,384x265,384x265,true,\frac { x } { a + \frac { x } { b - \frac { x } { c } } },\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
KME2G3_2_sub_26,identical,713x88,713x88,true,x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X,x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
formulaire002-equation070,identical,373x77,373x77,true,1 4 8 - 1 4 1 \neq - 4,1 4 8 - 1 4 1 \neq - 4
82_Frank,identical,504x105,504x105,true,q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C },q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C }
200922-949-183,identical,237x87,237x87,true,n < \int \sqrt { z } d d,n < \int \sqrt { z } d d
formulaire024-equation043,identical,286x89,286x89,true,y + 1 6,y + 1 6
200926-1550-146,identical,172x129,172x129,true,\int ^ { d } _ { \frac { h } { 3 } } \sum H d q,\int ^ { d } _ { \frac { h } { 3 } } \sum H d q
2009213-137-13,identical,195x86,195x86,true,\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } },\sqrt { 1 + \sqrt { 1 + z ^ { 2 } } }
formulaire002-equation028,identical,437x92,437x92,true,a _ { 2 } = - 1,a _ { 2 } = - 1
formulaire024-equation000,identical,863x79,863x79,true,4 6 \pm ( ( 9 5 / 7 9 ) / 7 5 ) + ( 5 5 / 6 5 ),4 6 \pm ( ( 9 5 / 7 9 ) / 7 5 ) + ( 5 5 / 6 5 )
formulaire021-equation011,identical,250x82,250x82,true,k \times n,k \times n
formulaire003-equation011,identical,147x89,147x89,true,1 0 ^ { 6 4 },1 0 ^ { 6 4 }
formulaire032-equation058,identical,320x175,320x175,true,\frac { n _ { 2 } } { n _ { 1 } } = 1,\frac { n _ { 2 } } { n _ { 1 } } = 1
200923-1556-33,identical,52x66,52x66,true,Y,Y
formulaire005-equation063,identical,154x73,154x73,true,( X - r _ { 0 } ) ^ { 2 },( X - r _ { 0 } ) ^ { 2 }
200926-131-37,identical,349x100,349x100,true,1 3 + \pi r ^ { 2 },1 3 + \pi r ^ { 2 }
2009213-137-27,identical,193x101,193x101,true,u - p F _ { v },u - p F _ { v }
76_Fabricio,identical,594x94,594x94,true,a = b \cos C + c \cos B,a = b \cos C + c \cos B
92_user0,identical,630x160,630x160,true,y = \frac { x \prime \sin \theta + y \prime \sin ( w \prime + \theta ) } { \sin w },y = \frac { x \prime \sin \theta + y \prime \sin ( w \prime + \theta ) } { \sin w }
formulaire009-equation056,identical,174x72,174x72,true,k = 2 3 9,k = 2 3 9
KME2G3_27_sub_26,identical,632x103,632x103,true,x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X,x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
200923-131-27,identical,180x132,180x132,true,A ^ { C + R },A ^ { C + R }
2009213-137-34,identical,176x80,176x80,true,\sqrt { N } ^ { u + 9 },\sqrt { N } ^ { u + 9 }
formulaire013-equation048,identical,258x130,258x130,true,x ^ { 2 n + 1 },x ^ { 2 n + 1 }
MfrDB2026,identical,345x185,345x185,true,"\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m , n }","\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m , n }"
KME2G3_6_sub_38,identical,552x281,552x281,true,\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } },\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }
formulaire034-equation023,identical,155x121,155x121,true,\frac { 1 } { 3 } \pi ^ { 4 },\frac { 1 } { 3 } \pi ^ { 4 }
formulaire006-equation024,identical,1304x156,1304x156,true,\frac { \pi } { 4 } = 1 - \frac { 1 } { 3 } + \frac { 1 } { 5 } - \frac { 1 } { 7 } + \ldots + \frac { ( - 1 ) ^ { n } } { 2 n + 1 } + \ldots = \sum _ { k = 0 } ^ { \infty } \frac { ( - 1 ) ^ { k } } { 2 k + 1 },\frac { \pi } { 4 } = 1 - \frac { 1 } { 3 } + \frac { 1 } { 5 } - \frac { 1 } { 7 } + \ldots + \frac { ( - 1 ) ^ { n } } { 2 n + 1 } + \ldots = \sum _ { k = 0 } ^ { \infty } \frac { ( - 1 ) ^ { k } } { 2 k + 1 }
200923-1251-145,identical,51x56,51x56,true,x,x
formulaire036-equation054,identical,102x70,102x70,true,s p _ { t },s p _ { t }
KME2G3_2_sub_28,identical,423x129,423x129,true,z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z },z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }
200923-1254-319,identical,111x122,111x122,true,\frac { [ - X ] } { [ v ] },\frac { [ - X ] } { [ v ] }
200923-1251-128,identical,131x87,131x87,true,q > A ^ { d },q > A ^ { d }
MfrDB1230,identical,230x76,230x76,true,a _ { 1 } + a _ { 2 },a _ { 1 } + a _ { 2 }
200924-1312-197,identical,101x89,101x89,true,V ^ { x },V ^ { x }
formulaire027-equation031,identical,469x111,469x111,true,x ^ { - 1 } = x ^ { d - 1 },x ^ { - 1 } = x ^ { d - 1 }
MfrDB0707,identical,149x83,149x83,true,1 + 1,1 + 1
200923-1253-107,identical,105x76,105x76,true,[ \sum G ],[ \sum G ]
formulaire007-equation074,identical,296x79,296x79,true,u _ { n } = o ( v _ { n } ),u _ { n } = o ( v _ { n } )
MfrDB2562,identical,279x82,279x82,true,x + y = z,x + y = z
MfrDB2806,identical,324x73,324x73,true,a x + b < c,a x + b < c
200923-131-326,identical,136x80,136x80,true,c + z _ { q },c + z _ { q }
MfrDB0552,identical,90x63,90x63,true,1 + 2,1 + 2
formulaire025-equation060,identical,485x68,485x68,true,7 2 \pm 7 8 - 1 8 7 + 0,7 2 \pm 7 8 - 1 8 7 + 0
formulaire006-equation070,identical,1052x75,1052x75,true,8 3 \pm ( ( 1 7 9 \div 2 3 ) - ( 1 4 9 + 1 5 1 ) ) \div 8 8,8 3 \pm ( ( 1 7 9 \div 2 3 ) - ( 1 4 9 + 1 5 1 ) ) \div 8 8
formulaire024-equation002,identical,638x82,638x82,true,"f _ { 2 } ( s ) = h ( s , 1 - s , 0 )","f _ { 2 } ( s ) = h ( s , 1 - s , 0 )"
KME2G3_9_sub_28,identical,378x105,378x105,true,z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z },z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }
MfrDB0657,identical,139x95,139x95,true,\int x ^ { 5 } d x,\int x ^ { 5 } d x
formulaire018-equation006,identical,324x70,324x70,true,r = \alpha ( \theta ),r = \alpha ( \theta )
91_miguel,identical,518x155,518x155,true,\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } },\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }
200925-1126-153,identical,94x64,94x64,true,[ \sqrt { o } ],[ \sqrt { o } ]
2009210-947-77,identical,38x63,38x63,true,j,j
2009213-137-126,identical,196x143,196x143,true,\frac { g + g } { x - \gamma },\frac { g + g } { x - \gamma }
MfrDB0187,identical,332x89,332x89,true,x ^ { 2 } + 2 x = 0,x ^ { 2 } + 2 x = 0
200926-131-167,identical,75x63,75x63,true,v F,v F
formulaire038-equation013,identical,129x85,129x85,true,1 0 ^ { 2 0 },1 0 ^ { 2 0 }
200924-1312-33,identical,44x54,44x54,true,5,5
200922-949-135,identical,210x55,210x55,true,\cdots - \Delta,\cdots - \Delta
2009220-1327-30,identical,388x148,388x148,true,\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a },\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
MfrDB0721,identical,175x64,175x64,true,x = 1,x = 1
200924-1312-208,identical,126x140,126x140,true,v ^ { \frac { p } { m } },v ^ { \frac { p } { m } }
MfrDB1651,identical,222x107,222x107,true,\frac { 1 } { 2 } + 4 = \frac { 5 } { 2 },\frac { 1 } { 2 } + 4 = \frac { 5 } { 2 }
KME2G3_17_sub_81,identical,268x112,268x112,true,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
200926-1617-218,identical,91x58,91x58,true,\sum \theta,\sum \theta
formulaire025-equation018,identical,139x147,139x147,true,\frac { a } { b c },\frac { a } { b c }
200923-1253-10,identical,81x69,81x69,true,q _ { v },q _ { v }
formulaire017-equation001,identical,783x187,783x187,true,a _ { n } = n ^ { - 1 },a _ { n } = n ^ { - 1 }
200924-1331-252,identical,89x66,89x66,true,m d,m d
formulaire024-equation017,identical,153x73,153x73,true,"( X , Y )","( X , Y )"
formulaire004-equation005,identical,417x74,417x74,true,7 \times 1 5 4 \neq - 1 3 6 2,7 \times 1 5 4 \neq - 1 3 6 2
KME2G3_20_sub_35,identical,363x121,363x121,true,\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 },\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }
formulaire015-equation022,identical,135x79,135x79,true,f _ { j } ( e _ { i } ),f _ { j } ( e _ { i } )
200922-1017-83,identical,37x71,37x71,true,i,i
200924-1312-165,identical,137x78,137x78,true,- k o,- k o
MfrDB1254,identical,332x78,332x78,true,a _ { n } = a _ { 1 } + ( n - 1 ) d,a _ { n } = a _ { 1 } + ( n - 1 ) d
formulaire018-equation032,identical,401x78,401x78,true,2 ^ { m } \times 2 m,2 ^ { m } \times 2 m
200926-1617-133,identical,137x66,137x66,true,s ( \sum S ),s ( \sum S )
200925-1126-198,identical,52x54,52x54,true,t,t
formulaire034-equation046,identical,573x94,573x94,true,\cos ^ { 2 } a + \sin ^ { 2 } a = 1,\cos ^ { 2 } a + \sin ^ { 2 } a = 1
formulaire025-equation038,identical,315x129,315x129,true,\sum _ { i = 1 } ^ { 3 6 } i = 6 6 6,\sum _ { i = 1 } ^ { 3 6 } i = 6 6 6
formulaire003-equation055,identical,585x67,585x67,true,6 7 - 1 3 2 - 1 8 1 - 1 9 4 = - 5 2,6 7 - 1 3 2 - 1 8 1 - 1 9 4 = - 5 2
200923-1251-275,identical,121x81,121x81,true,f ^ { P - 5 },f ^ { P - 5 }
2009212-1031-43,identical,123x60,123x60,true,\sin \gamma,\sin \gamma
KME2G3_4_sub_28,identical,500x129,500x129,true,z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z },z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }
200922-1017-126,identical,196x73,196x73,true,\Delta - \sum B,\Delta - \sum B
MfrDB2098,identical,295x93,295x93,true,6 ^ { 6 } \cdot 6 ^ { 2 } = ( 6 ^ { x } ) ^ { 4 },6 ^ { 6 } \cdot 6 ^ { 2 } = ( 6 ^ { x } ) ^ { 4 }
formulaire027-equation001,identical,107x157,107x157,true,\frac { 7 } { 2 },\frac { 7 } { 2 }
106_caue,identical,293x96,293x96,true,y ^ { 4 } + y + 1 = 0,y ^ { 4 } + y + 1 = 0
200926-131-38,identical,225x135,225x135,true,\frac { 4 } { 3 } \pi r ^ { 3 },\frac { 4 } { 3 } \pi r ^ { 3 }
2009213-137-9,identical,278x180,278x180,true,\frac { - 4 + L ^ { I } } { \sqrt { X } },\frac { - 4 + L ^ { I } } { \sqrt { X } }
95_jorge,identical,453x82,453x82,true,b = c \sin B = c \cos A,b = c \sin B = c \cos A
MfrDB2085,identical,164x72,164x72,true,( a ) ^ { - 1 } - 1,( a ) ^ { - 1 } - 1
MfrDB1825,identical,138x70,138x70,true,( a ) ^ { - 1 } - 1,( a ) ^ { - 1 } - 1
MfrDB1976,identical,374x137,374x137,true,\lim _ { x \rightarrow 0 } \frac { 1 - \cos x } { x } = 0,\lim _ { x \rightarrow 0 } \frac { 1 - \cos x } { x } = 0
2009212-1031-58,identical,271x60,271x60,true,\cdots + l - m,\cdots + l - m
2009220-1327-84,identical,538x255,538x255,true,\frac { x } { a + \frac { x } { b - \frac { x } { c } } },\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
200923-1553-30,identical,479x184,479x184,true,\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a },\frac { - b + \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
200926-131-78,identical,255x350,255x350,true,\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } },\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } }
formulaire027-equation011,identical,203x73,203x73,true,f ( c ) = 0,f ( c ) = 0
101_Frank,identical,577x125,577x125,true,S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 },S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
MfrDB1459,identical,324x77,324x77,true,2 \log ( x - 3 ) = \log ( 5 - x ),2 \log ( x - 3 ) = \log ( 5 - x )
200923-1553-83,identical,58x71,58x71,true,j S,j S
formulaire029-equation068,identical,609x140,609x140,true,i _ { 3 } i _ { 1 } = i _ { 2 },i _ { 3 } i _ { 1 } = i _ { 2 }
200926-1550-147,identical,70x62,70x62,true,\sqrt { s },\sqrt { s }
200923-131-271,identical,91x68,91x68,true,l ( N ),l ( N )
MfrDB0103,identical,375x83,375x83,true,v = ( a ^ { 2 } - 2 b c ) \sqrt [ 3 ] { 2 },v = ( a ^ { 2 } - 2 b c ) \sqrt [ 3 ] { 2 }
200924-1312-276,identical,96x67,96x67,true,\sum X,\sum X
KME2G3_22_sub_96,identical,282x105,282x105,true,[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } },[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }
200923-1254-35,identical,72x85,72x85,true,i _ { R },i _ { R }
KME2G3_17_sub_38,identical,426x245,426x245,true,\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } },\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }
MfrDB1303,identical,475x101,475x101,true,| \sin z | = \sqrt { 1 - \cos ^ { 2 } z },| \sin z | = \sqrt { 1 - \cos ^ { 2 } z }
formulaire028-equation052,identical,617x147,617x147,true,\lim _ { n \rightarrow + \infty } ( u _ { 2 n + 1 } ) = - \infty,\lim _ { n \rightarrow + \infty } ( u _ { 2 n + 1 } ) = - \infty
formulaire003-equation012,identical,86x65,86x65,true,\alpha ( t ),\alpha ( t )
formulaire032-equation022,identical,357x82,357x82,true,f ( x _ { p } ) = f ( x _ { q } ) = 0,f ( x _ { p } ) = f ( x _ { q } ) = 0
formulaire017-equation035,identical,583x81,583x81,true,1 4 + 5 4 - 1 1 6 \neq - 1 2,1 4 + 5 4 - 1 1 6 \neq - 1 2
MfrDB1232,identical,334x64,334x64,true,1 2 3 4 + 5 6 7 8 > 9 0,1 2 3 4 + 5 6 7 8 > 9 0
111_Fabricio,identical,764x148,764x148,true,\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n },\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n }
MfrDB1686,identical,355x125,355x125,true,\frac { 5 x - 7 } { 3 } \leq 2 x + 5,\frac { 5 x - 7 } { 3 } \leq 2 x + 5
MfrDB2902,identical,290x107,290x107,true,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )
formulaire035-equation016,identical,304x81,304x81,true,x _ { 1 } = 1,x _ { 1 } = 1
formulaire038-equation018,identical,231x74,231x74,true,( c + d ) ^ { 2 } = 8,( c + d ) ^ { 2 } = 8
formulaire016-equation028,identical,177x63,177x63,true,\alpha = \beta,\alpha = \beta
200923-131-157,identical,88x55,88x55,true,- d t,- d t
200923-1556-259,identical,69x64,69x64,true,( C ),( C )
200925-1126-204,identical,118x99,118x99,true,j _ { c },j _ { c }
formulaire013-equation041,identical,248x58,248x58,true,n = 1 6 3,n = 1 6 3
formulaire007-equation069,identical,639x76,639x76,true,m _ { 1 } + m _ { 2 } = m,m _ { 1 } + m _ { 2 } = m
MfrDB2932,identical,405x158,405x158,true,x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L },x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L }
200923-131-41,identical,184x120,184x120,true,\frac { B } { S } + v,\frac { B } { S } + v
KME2G3_8_sub_22,identical,513x135,513x135,true,x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z,x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z
200923-1254-85,identical,148x115,148x115,true,\sqrt { \frac { 2 z ^ { 3 } } { \sqrt { \frac { 3 z ^ { 2 } } { \sqrt { 4 z } } } } },\sqrt { \frac { 2 z ^ { 3 } } { \sqrt { \frac { 3 z ^ { 2 } } { \sqrt { 4 z } } } } }
MfrDB0057,identical,244x101,244x101,true,| \frac { f ( h ) - f ( 0 ) } { h } | = | h \cdot \sin \frac { 1 } { h } |,| \frac { f ( h ) - f ( 0 ) } { h } | = | h \cdot \sin \frac { 1 } { h } |
formulaire019-equation045,identical,779x88,779x88,true,( ( 6 3 \div 1 3 2 ) + 4 ) \div 9 6 = 0 . 0 5,( ( 6 3 \div 1 3 2 ) + 4 ) \div 9 6 = 0 . 0 5
106_leo,identical,383x106,383x106,true,y ^ { 4 } + y + 1 = 0,y ^ { 4 } + y + 1 = 0
formulaire016-equation001,identical,593x123,593x123,true,a _ { n } a _ { 1 } = a _ { 2 },a _ { n } a _ { 1 } = a _ { 2 }
200923-131-313,identical,177x113,177x113,true,\int q d \sigma + a ^ { q },\int q d \sigma + a ^ { q }
formulaire033-equation057,identical,127x69,127x69,true,q \neq 1,q \neq 1
formulaire022-equation031,identical,292x90,292x90,true,2 ^ { 2 } = 2 \times 2,2 ^ { 2 } = 2 \times 2
MfrDB1814,identical,435x108,435x108,true,s = s _ { 0 } t + \frac { 1 } { 2 } a t ^ { 2 },s = s _ { 0 } t + \frac { 1 } { 2 } a t ^ { 2 }
KME2G3_13_sub_28,identical,567x86,567x86,true,z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z },z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }
formulaire030-equation013,identical,590x107,590x107,true,f ( x ) = a x ^ { 2 } + b x + c,f ( x ) = a x ^ { 2 } + b x + c
KME2G3_4_sub_81,identical,325x112,325x112,true,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y,\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
200923-1251-280,identical,91x59,91x59,true,u M,u M
formulaire015-equation060,identical,813x86,813x86,true,( ( 1 7 7 - 7 2 ) \times ( 1 0 4 \times 1 6 4 ) ) \div ( 7 9 \times ( 1 1 3 \times 1 8 ) ) = 1 1 . 1 5,( ( 1 7 7 - 7 2 ) \times ( 1 0 4 \times 1 6 4 ) ) \div ( 7 9 \times ( 1 1 3 \times 1 8 ) ) = 1 1 . 1 5
200924-1312-135,identical,74x82,74x82,true,z _ { g },z _ { g }
200925-1126-135,identical,96x66,96x66,true,m C,m C
MfrDB1620,identical,241x115,241x115,true,\frac { 1 } { 2 } ( 1 9 x - 2 y ) ^ { x - y },\frac { 1 } { 2 } ( 1 9 x - 2 y ) ^ { x - y }
MfrDB0144,identical,251x80,251x80,true,e = m c ^ { 2 },e = m c ^ { 2 }
2009213-139-142,identical,93x85,93x85,true,\mu ^ { u },\mu ^ { u }
200922-947-153,identical,84x61,84x61,true,8 . 4,8 . 4
KME2G3_25_sub_74,identical,343x150,343x150,true,\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t,\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t
formulaire026-equation068,identical,533x84,533x84,true,n - 2 = 3,n - 2 = 3
2009212-952-44,identical,277x110,277x110,true,\sin ( \frac { \pi } { 4 } ) = \frac { 1 } { \sqrt { 2 } },\sin ( \frac { \pi } { 4 } ) = \frac { 1 } { \sqrt { 2 } }
formulaire033-equation052,identical,892x160,892x160,true,\frac { 1 } { 1 } + \frac { 1 } { 2 } + \frac { 1 } { 3 } + \ldots + \frac { 1 } { n },\frac { 1 } { 1 } + \frac { 1 } { 2 } + \frac { 1 } { 3 } + \ldots + \frac { 1 } { n }
200926-1617-55,identical,260x142,260x142,true,\frac { 1 } { \sin ( x ) + 1 },\frac { 1 } { \sin ( x ) + 1 }
200922-949-181,identical,44x54,44x54,true,t,t
formulaire023-equation026,identical,233x59,233x59,true,a = c,a = c
76_fujita,identical,596x90,596x90,true,a = b \cos C + c \cos B,a = b \cos C + c \cos B
formulaire035-equation057,identical,306x83,306x83,true,"k _ { 1 } , k _ { 2 } , k _ { 3 } , k _ { 4 }","k _ { 1 } , k _ { 2 } , k _ { 3 } , k _ { 4 }"
formulaire006-equation039,identical,335x91,335x91,true,v _ { \phi } v _ { g } \leq c ^ { 2 },v _ { \phi } v _ { g } \leq c ^ { 2 }
200923-1553-202,identical,128x107,128x107,true,A _ { k _ { Y } },A _ { k _ { Y } }
formulaire016-equation062,identical,260x103,260x103,true,X = - \frac { p } { e },X = - \frac { p } { e }
200925-1126-110,identical,98x60,98x60,true,L ( E ),L ( E )
formulaire033-equation034,identical,307x92,307x92,true,"( c _ { 0 } , \ldots , c _ { i } )","( c _ { 0 } , \ldots , c _ { i } )"
formulaire037-equation046,identical,846x132,846x132,true,\frac { 1 } { 1 0 } = \frac { 3 } { 5 } - \frac { 1 } { 2 } = - 1 + \frac { 3 } { 5 } + \frac { 1 } { 2 },\frac { 1 } { 1 0 } = \frac { 3 } { 5 } - \frac { 1 } { 2 } = - 1 + \frac { 3 } { 5 } + \frac { 1 } { 2 }
KME2G3_30_sub_65,identical,188x103,188x103,true,[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 },[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }
2009212-1031-131,identical,128x67,128x67,true,y \leq \sum j,y \leq \sum j
formulaire039-equation048,identical,302x83,302x83,true,y ( x ) = 0,y ( x ) = 0
200922-947-114,identical,72x58,72x58,true,3 0,3 0
MfrDB2213,identical,340x104,340x104,true,| a + i b | = \sqrt { x ^ { 2 } + y ^ { 2 } },| a + i b | = \sqrt { x ^ { 2 } + y ^ { 2 } }
MfrDB2139,identical,527x141,527x141,true,E _ { k } = \frac { 1 } { 2 } m _ { 1 } v _ { 1 } ^ { 2 } + \frac { 1 } { 2 } m _ { 2 } v _ { 2 } ^ { 2 },E _ { k } = \frac { 1 } { 2 } m _ { 1 } v _ { 1 } ^ { 2 } + \frac { 1 } { 2 } m _ { 2 } v _ { 2 } ^ { 2 }
109_edwin,identical,274x126,274x126,true,\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } },\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } }
200923-131-316,identical,58x76,58x76,true,t,t
MfrDB1322,identical,332x134,332x134,true,\frac { ( x + 3 ) ( x - 5 ) } { 3 ( x - 1 ) } > 0,\frac { ( x + 3 ) ( x - 5 ) } { 3 ( x - 1 ) } > 0
200923-1553-313,identical,92x63,92x63,true,( \sum S ),( \sum S )
200923-1556-136,identical,130x85,130x85,true,T \int \Delta d l,T \int \Delta d l
200923-1251-271,identical,97x63,97x63,true,0,0
118_jorge,identical,355x109,355x109,true,P ( x ) = \sum _ { i = 0 } ^ { n } a _ { j } x ^ { j },P ( x ) = \sum _ { i = 0 } ^ { n } a _ { j } x ^ { j }
109_daniel,identical,375x152,375x152,true,\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } },\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } }
200923-1553-64,identical,166x84,166x84,true,\int l + k d d,\int l + k d d
200922-947-133,identical,273x92,273x92,true,\cdots + \cos ^ { 8 } H,\cdots + \cos ^ { 8 } H
200924-1312-143,identical,108x73,108x73,true,\sum n,\sum n
formulaire012-equation009,identical,1085x87,1085x87,true,( a ^ { 2 } + b ^ { 2 } ) ( q ^ { 2 } + p ^ { 2 } ) = ( a q + b p ) ^ { 2 } + ( a p - b q ) ^ { 2 },( a ^ { 2 } + b ^ { 2 } ) ( q ^ { 2 } + p ^ { 2 } ) = ( a q + b p ) ^ { 2 } + ( a p - b q ) ^ { 2 }
2009213-137-199,identical,292x92,292x92,true,[ \sum h ] < \sum f + n,[ \sum h ] < \sum f + n
